,user_id,user_country,sex,height,weight,started,birth,ascent_id,grade_id,method_id,description,climb_type,date,year,name,crag,sector_id,sector,country,rating,user_recommended,score,fra_routes
14190,20950,PRT,0,174,63,2008,1987-03-24,1167692,36,3,,0,1236034800,2009,Pau brasil,Azoia,763,Condominio fechado,PRT,0,0,400,6a
14198,20950,PRT,0,174,63,2008,1987-03-24,1256419,36,3,,0,1241647200,2009,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14208,20950,PRT,0,174,63,2008,1987-03-24,1796440,36,3,,0,1288130400,2010,Pernodependente,Meio mango,1966,Baía,PRT,0,0,400,6a
14210,20950,PRT,0,174,63,2008,1987-03-24,2082175,36,3,,0,1311285600,2011,Superman,Guia,2850,Bloco,PRT,0,0,400,6a
14211,20950,PRT,0,174,63,2008,1987-03-24,2130452,36,3,,0,1314482400,2011,Beija flôr,Fenda,2010,Giroflé-giroflá,PRT,0,0,400,6a
14212,20950,PRT,0,174,63,2008,1987-03-24,2192336,36,3,,0,1318456800,2011,Baía do salitre,Meio mango,1966,Baía,PRT,0,0,400,6a
14226,21133,PRT,0,176,68,2005,1976-02-12,968755,36,1,,0,1215036000,2008,Superman,Guia,2850,Bloco,PRT,0,0,400,6a
14227,21133,PRT,0,176,68,2005,1976-02-12,968760,36,3,,0,1215036000,2008,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14229,21133,PRT,0,176,68,2005,1976-02-12,1097528,36,3,,0,1226703600,2008,Diedro em saldos,Azoia,763,Condominio fechado,PRT,0,0,400,6a
14230,21133,PRT,0,176,68,2005,1976-02-12,1097537,36,3,,0,1226703600,2008,Cães danados,Azoia,763,Condominio fechado,PRT,0,0,400,6a
14231,21133,PRT,0,176,68,2005,1976-02-12,1097538,36,3,,0,1226703600,2008,Pau brasil,Azoia,763,Condominio fechado,PRT,0,0,400,6a
14232,21133,PRT,0,176,68,2005,1976-02-12,1097548,36,3,,0,1226790000,2008,Pra todos,Azoia,642,Cova mijona,PRT,0,0,400,6a
14233,21133,PRT,0,176,68,2005,1976-02-12,1161739,36,3,,0,1235430000,2009,Verde código verde,Fenda,2010,Giroflé-giroflá,PRT,0,0,400,6a
14234,21133,PRT,0,176,68,2005,1976-02-12,1161754,36,3,,0,1235343600,2009,Flor de alfarim,Azoia,642,Cova mijona,PRT,0,0,400,6a
14235,21133,PRT,0,176,68,2005,1976-02-12,1182157,36,3,,0,1237590000,2009,Porca e molhada,Meio mango,694,Poças,PRT,0,0,400,6a
14238,21133,PRT,0,176,68,2005,1976-02-12,1536836,36,3,,0,1269298800,2010,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14251,21133,PRT,0,176,68,2005,1976-02-12,2569647,36,3,,0,1345240800,2012,Sumol,Guia,768,Alcatifa,PRT,0,0,400,6a
14252,21133,PRT,0,176,68,2005,1976-02-12,2569648,36,3,,0,1345240800,2012,Sumol directa,Guia,768,Alcatifa,PRT,0,0,400,6a
14253,21133,PRT,0,176,68,2005,1976-02-12,2569649,36,3,,0,1345240800,2012,Pombo poliuretano,Guia,768,Alcatifa,PRT,0,0,400,6a
14254,21133,PRT,0,176,68,2005,1976-02-12,2593734,36,3,,0,1346536800,2012,"Menos ais, menos ais, deep eyes",Azoia,642,Cova mijona,PRT,0,0,400,6a
14260,21133,PRT,0,176,68,2005,1976-02-12,2687015,36,3,,0,1352502000,2012,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14261,21242,PRT,0,180,73,2007,1985-12-19,912624,36,1,,0,1206399600,2008,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14262,21242,PRT,0,180,73,2007,1985-12-19,912633,36,1,,0,1209420000,2008,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14263,21242,PRT,0,180,73,2007,1985-12-19,912635,36,3,,0,1207692000,2008,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14264,21242,PRT,0,180,73,2007,1985-12-19,913395,36,1,,0,1179180000,2007,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14265,21242,PRT,0,180,73,2007,1985-12-19,917427,36,1,,0,1210024800,2008,Independentes lda,Guia,2546,Corta unhas,PRT,0,0,400,6a
14266,21242,PRT,0,180,73,2007,1985-12-19,917430,36,3,,0,1210024800,2008,Sumol,Guia,768,Alcatifa,PRT,0,0,400,6a
14267,21242,PRT,0,180,73,2007,1985-12-19,1501380,36,3,,0,1264806000,2010,Porca e molhada,Meio mango,694,Poças,PRT,0,0,400,6a
14272,21346,PRT,0,173,63,2007,1983-10-20,945894,36,3,,0,1197241200,2007,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14276,21346,PRT,0,173,63,2007,1983-10-20,947951,36,2,,0,1199314800,2008,Superman,Guia,2850,Bloco,PRT,0,0,400,6a
14277,21346,PRT,0,173,63,2007,1983-10-20,947952,36,3,,0,1199314800,2008,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14278,21346,PRT,0,173,63,2007,1983-10-20,947953,36,3,,0,1199314800,2008,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14279,21346,PRT,0,173,63,2007,1983-10-20,947954,36,3,,0,1210197600,2008,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14280,21346,PRT,0,173,63,2007,1983-10-20,947958,36,3,,0,1203462000,2008,Sumol,Guia,768,Alcatifa,PRT,0,0,400,6a
14281,21346,PRT,0,173,63,2007,1983-10-20,947959,36,3,,0,1203462000,2008,Sumol directa,Guia,768,Alcatifa,PRT,0,0,400,6a
14282,21346,PRT,0,173,63,2007,1983-10-20,957279,36,3,,0,1213740000,2008,Independentes lda,Guia,2546,Corta unhas,PRT,0,0,400,6a
14286,21416,PRT,0,170,63,2007,1973-12-07,1113322,36,4,,0,1183759200,2007,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14302,21960,PRT,1,160,0,0,1986-10-20,952157,36,1,,0,1190239200,2007,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14303,21960,PRT,1,160,0,0,1986-10-20,952158,36,1,,0,1190239200,2007,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14304,21960,PRT,1,160,0,0,1986-10-20,952161,36,1,,0,1189461600,2007,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14305,21960,PRT,1,160,0,0,1986-10-20,952174,36,3,,0,1194562800,2007,Independentes lda,Guia,2546,Corta unhas,PRT,0,0,400,6a
14306,21960,PRT,1,160,0,0,1986-10-20,952177,36,3,,0,1195599600,2007,Tatum,Guia,0,Corta unhas,PRT,0,0,400,6a
14308,21960,PRT,1,160,0,0,1986-10-20,952186,36,3,,0,1199660400,2008,Beija flôr,Fenda,2010,Giroflé-giroflá,PRT,0,0,400,6a
14312,21960,PRT,1,160,0,0,1986-10-20,952210,36,3,,0,1212444000,2008,Sumol,Guia,768,Alcatifa,PRT,0,0,400,6a
14313,21960,PRT,1,160,0,0,1986-10-20,952211,36,1,,0,1194303600,2007,Sumol directa,Guia,768,Alcatifa,PRT,0,0,400,6a
14314,21960,PRT,1,160,0,0,1986-10-20,952212,36,1,,0,1190066400,2007,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14317,21960,PRT,1,160,0,0,1986-10-20,1182191,36,3,,0,1236380400,2009,Porca e molhada,Meio mango,694,Poças,PRT,0,0,400,6a
14318,21960,PRT,1,160,0,0,1986-10-20,1182194,36,3,,0,1237590000,2009,Forte da baralhada,Meio mango,1966,Baía,PRT,0,0,400,6a
14319,21960,PRT,1,160,0,0,1986-10-20,1182200,36,3,,0,1237590000,2009,Pernodependente,Meio mango,1966,Baía,PRT,0,0,400,6a
14334,22143,PRT,1,160,43,2006,1992-11-11,962609,36,3,,0,1214431200,2008,Bicepes,Guia,2009,Bloco escadas,PRT,1,0,400,6a
14367,22261,PRT,0,176,68,0,1993-12-03,1030028,36,4,,0,1210456800,2008,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14378,22277,PRT,0,178,68,2004,1991-01-20,979121,36,3,,0,1210456800,2008,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14383,22277,PRT,0,178,68,2004,1991-01-20,1060938,36,3,,0,1223157600,2008,Diedro em saldos,Azoia,763,Condominio fechado,PRT,0,0,400,6a
14416,22369,ESP,0,182,78,2000,1981-09-21,1328340,36,2,,0,1248472800,2009,Bicepes,Guia,2009,Bloco escadas,PRT,2,0,400,6a
14419,22536,PRT,0,174,88,1995,1977-03-01,1060161,36,3,,0,1223157600,2008,Pra todos,Azoia,642,Cova mijona,PRT,0,0,400,6a
14420,22536,PRT,0,174,88,1995,1977-03-01,1060164,36,3,,0,1223157600,2008,Flor de alfarim,Azoia,642,Cova mijona,PRT,0,0,400,6a
14421,22536,PRT,0,174,88,1995,1977-03-01,1060169,36,3,,0,1223157600,2008,Cães danados,Azoia,763,Condominio fechado,PRT,0,0,400,6a
14422,22536,PRT,0,174,88,1995,1977-03-01,1060170,36,3,,0,1223157600,2008,Pau brasil,Azoia,763,Condominio fechado,PRT,0,0,400,6a
14423,22536,PRT,0,174,88,1995,1977-03-01,1060176,36,3,,0,1223157600,2008,Diedro em saldos,Azoia,763,Condominio fechado,PRT,0,0,400,6a
14449,22754,PRT,0,170,63,2008,1984-01-22,1004988,36,2,,0,1217628000,2008,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14450,22754,PRT,0,170,63,2008,1984-01-22,1004990,36,1,,0,1218146400,2008,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14451,22754,PRT,0,170,63,2008,1984-01-22,1035524,36,3,,0,1220997600,2008,Pra todos,Azoia,642,Cova mijona,PRT,0,0,400,6a
14452,22754,PRT,0,170,63,2008,1984-01-22,1042313,36,3,,0,1221688800,2008,Sumol directa,Guia,768,Alcatifa,PRT,1,0,400,6a
14469,23016,PRT,0,170,68,0,1980-11-19,4180683,36,3,,0,1457737200,2016,Pra todos,Azoia,642,Cova mijona,PRT,0,0,400,6a
14473,23101,PRT,0,178,68,2007,1985-12-06,1030206,36,1,,0,1197068400,2007,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14474,23101,PRT,0,178,68,2007,1985-12-06,1106704,36,1,,0,1220133600,2008,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14475,23101,PRT,0,178,68,2007,1985-12-06,1106707,36,1,,0,1227567600,2008,Superman,Guia,2850,Bloco,PRT,0,0,400,6a
14476,23101,PRT,0,178,68,2007,1985-12-06,1106715,36,3,,0,1225321200,2008,Pra todos,Azoia,642,Cova mijona,PRT,0,0,400,6a
14477,23101,PRT,0,178,68,2007,1985-12-06,1115624,36,3,,0,1225321200,2008,Prá ana,Azoia,642,Cova mijona,PRT,0,0,400,6a
14478,23101,PRT,0,178,68,2007,1985-12-06,1117330,36,2,,0,1229382000,2008,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14479,23101,PRT,0,178,68,2007,1985-12-06,1501507,36,3,,0,1264806000,2010,Porca e molhada,Meio mango,694,Poças,PRT,0,0,400,6a
14480,23101,PRT,0,178,68,2007,1985-12-06,1521790,36,3,,0,1267225200,2010,Pau brasil,Azoia,763,Condominio fechado,PRT,0,0,400,6a
14481,23101,PRT,0,178,68,2007,1985-12-06,1535387,36,3,,0,1269039600,2010,Diedro em saldos,Azoia,763,Condominio fechado,PRT,0,0,400,6a
14482,23101,PRT,0,178,68,2007,1985-12-06,1541278,36,3,,0,1269730800,2010,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14488,23101,PRT,0,178,68,2007,1985-12-06,3674524,36,3,,0,1423263600,2015,Pombo poliuretano,Guia,768,Alcatifa,PRT,0,0,400,6a
14490,23101,PRT,0,178,68,2007,1985-12-06,4077870,36,3,,0,1448665200,2015,Flor de alfarim,Azoia,642,Cova mijona,PRT,0,0,400,6a
14491,23101,PRT,0,178,68,2007,1985-12-06,4078141,36,3,,0,1448665200,2015,"Menos ais, menos ais, deep eyes",Azoia,642,Cova mijona,PRT,0,0,400,6a
14494,23101,PRT,0,178,68,2007,1985-12-06,4164752,36,2,,0,1455922800,2016,Ex-porca e molhada,Meio mango,0,Poças,PRT,0,0,400,6a
14495,23101,PRT,0,178,68,2007,1985-12-06,4365572,36,1,,0,1469311200,2016,Independentes lda,Guia,2546,Corta unhas,PRT,0,0,400,6a
14497,23101,PRT,0,178,68,2007,1985-12-06,4533049,36,3,,0,1479510000,2016,Cães danados,Azoia,763,Condominio fechado,PRT,0,0,400,6a
14498,23101,PRT,0,178,68,2007,1985-12-06,4567167,36,2,,0,1482966000,2016,Sumol,Guia,768,Alcatifa,PRT,0,0,400,6a
14505,23439,ESP,0,187,78,2005,1976-04-20,1328707,36,1,,0,1248472800,2009,Bicepes,Guia,2009,Bloco escadas,PRT,2,0,400,6a
14520,23772,ESP,0,174,78,2003,1979-10-08,1219492,36,3,,0,1239314400,2009,Bloody,Guia,480,Ocidente,PRT,0,0,400,6a
14524,23874,FIN,0,196,78,2005,1974-12-27,3492585,36,3,,0,1409954400,2014,Bicepes,Guia,2009,Bloco escadas,PRT,1,0,400,6a
14525,23874,FIN,0,196,78,2005,1974-12-27,3492587,36,2,,0,1409954400,2014,Caravela virtual,Guia,480,Ocidente,PRT,0,0,400,6a
14526,23874,FIN,0,196,78,2005,1974-12-27,3492588,36,1,,0,1409954400,2014,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14532,23926,ESP,1,160,58,2008,1986-11-24,1444881,36,3,,0,1255039200,2009,Independentes lda,Guia,2546,Corta unhas,PRT,0,0,400,6a
14533,23926,ESP,1,160,58,2008,1986-11-24,1444882,36,3,,0,1255039200,2009,Corta unhas,Guia,2546,Corta unhas,PRT,0,0,400,6a
14535,24041,PRT,0,170,63,0,1985-11-11,1089690,36,1,,0,1226098800,2008,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14536,24041,PRT,0,170,63,0,1985-11-11,1089696,36,3,,0,1226098800,2008,Pra todos,Azoia,642,Cova mijona,PRT,0,0,400,6a
14539,24041,PRT,0,170,63,0,1985-11-11,1106028,36,1,,0,1227826800,2008,Superman,Guia,2850,Bloco,PRT,0,0,400,6a
14540,24041,PRT,0,170,63,0,1985-11-11,1116744,36,3,,0,1229295600,2008,Prá ana,Azoia,642,Cova mijona,PRT,0,0,400,6a
14541,24041,PRT,0,170,63,0,1985-11-11,1117582,36,1,,0,1229468400,2008,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14551,24197,ESP,1,171,0,0,,1099639,36,4,,0,1220392800,2008,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14552,24197,ESP,1,171,0,0,,1099661,36,4,,0,1220133600,2008,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14553,24359,PRT,0,172,73,2002,1970-01-26,1698837,36,3,,0,1281132000,2010,Verde código verde,Fenda,2010,Giroflé-giroflá,PRT,2,0,400,6a
14556,24359,PRT,0,172,73,2002,1970-01-26,2785553,36,3,,0,1362265200,2013,Pombo poliuretano,Guia,768,Alcatifa,PRT,0,0,400,6a
14557,24495,PRT,0,0,0,0,,1328661,36,1,,0,1248559200,2009,Jardim da celeste,Fenda,2008,Cú de judas,PRT,0,0,400,6a
14573,24503,ESP,0,170,68,2004,1979-02-07,1348228,36,2,,0,1249596000,2009,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14590,25839,PRT,0,0,0,2003,,1588149,36,2,,0,1272924000,2010,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14591,25839,PRT,0,0,0,2003,,1642005,36,2,,0,1276984800,2010,Sumol,Guia,768,Alcatifa,PRT,0,0,400,6a
14596,25839,PRT,0,0,0,2003,,2096458,36,3,,0,1312236000,2011,Pombo poliuretano,Guia,768,Alcatifa,PRT,0,0,400,6a
14597,25839,PRT,0,0,0,2003,,2096464,36,1,,0,1312236000,2011,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14599,25894,PRT,0,174,73,2008,1987-09-17,1910148,36,3,,0,1299970800,2011,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14600,25894,PRT,0,174,73,2008,1987-09-17,2003601,36,2,,0,1305928800,2011,Bicepes,Guia,2009,Bloco escadas,PRT,2,0,400,6a
14607,25918,PRT,0,170,63,2008,1988-01-30,1257675,36,3,,0,1242943200,2009,Utopia,Guia,461,Degraus,PRT,1,0,400,6a
14611,25918,PRT,0,170,63,2008,1988-01-30,1261932,36,3,,0,1243202400,2009,Moby dick,Fenda,2008,Cú de judas,PRT,3,0,400,6a
14642,26188,ESP,0,183,73,2006,1970-04-08,1375071,36,2,,0,1251842400,2009,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14643,26188,ESP,0,183,73,2006,1970-04-08,1375072,36,3,,0,1251410400,2009,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14644,26188,ESP,0,183,73,2006,1970-04-08,1375086,36,3,,0,1251583200,2009,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14647,26879,PRT,0,0,0,2007,,3281272,36,1,,0,1397253600,2014,Verde código verde,Fenda,0,Giroflé-giroflá,PRT,2,0,400,6a
14668,26954,ESP,1,164,53,2004,1973-05-01,1346132,36,3,,0,1249596000,2009,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14669,26954,ESP,1,164,53,2004,1973-05-01,1346133,36,3,,0,1249682400,2009,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14670,26959,PRT,0,178,63,2007,1974-09-23,1265275,36,3,,0,1240696800,2009,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14671,26959,PRT,0,178,63,2007,1974-09-23,1265277,36,3,,0,1243029600,2009,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14674,26959,PRT,0,178,63,2007,1974-09-23,1266402,36,1,,0,1211061600,2008,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14675,26959,PRT,0,178,63,2007,1974-09-23,1267573,36,3,,0,1243634400,2009,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14676,26959,PRT,0,178,63,2007,1974-09-23,1267574,36,3,,0,1243634400,2009,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14677,26959,PRT,0,178,63,2007,1974-09-23,1267575,36,3,,0,1243634400,2009,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14678,26959,PRT,0,178,63,2007,1974-09-23,1275881,36,3,,0,1244239200,2009,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14679,26959,PRT,0,178,63,2007,1974-09-23,1277650,36,3,,0,1244325600,2009,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14680,26959,PRT,0,178,63,2007,1974-09-23,1277653,36,3,,0,1244325600,2009,Sumol directa,Guia,768,Alcatifa,PRT,0,0,400,6a
14681,26959,PRT,0,178,63,2007,1974-09-23,1277654,36,3,,0,1244325600,2009,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14682,26959,PRT,0,178,63,2007,1974-09-23,1281445,36,3,,0,1244671200,2009,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14683,26959,PRT,0,178,63,2007,1974-09-23,1354238,36,2,,0,1250373600,2009,Superman,Guia,2850,Bloco,PRT,0,0,400,6a
14684,26959,PRT,0,178,63,2007,1974-09-23,1365826,36,2,,0,1251151200,2009,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14685,26959,PRT,0,178,63,2007,1974-09-23,1366564,36,2,,0,1251237600,2009,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14686,26959,PRT,0,178,63,2007,1974-09-23,1372020,36,3,,0,1251583200,2009,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14687,26959,PRT,0,178,63,2007,1974-09-23,1372021,36,3,,0,1251583200,2009,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14688,26959,PRT,0,178,63,2007,1974-09-23,1372024,36,3,,0,1251410400,2009,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14689,26959,PRT,0,178,63,2007,1974-09-23,1378030,36,3,,0,1252101600,2009,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14690,26959,PRT,0,178,63,2007,1974-09-23,1386149,36,3,,0,1252101600,2009,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14696,27083,RUS,1,165,48,2001,1984-03-12,1847134,36,3,,0,1254175200,2009,Bicepce,Guia,0,Bloco escadas,PRT,0,0,400,6a
14697,27287,PRT,0,110,40,2008,2004-05-02,1987931,36,4,,0,1304805600,2011,Gaivota esotérica,Guia,904,Farol,PRT,0,0,400,6a
14719,28274,PRT,0,165,53,2008,1985-08-31,1360093,36,1,,0,1230764400,2009,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14720,28274,PRT,0,165,53,2008,1985-08-31,1360094,36,1,,0,1230764400,2009,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14721,28274,PRT,0,165,53,2008,1985-08-31,1360096,36,1,,0,1230764400,2009,Utopia,Guia,461,Degraus,PRT,0,0,400,6a
14722,28274,PRT,0,165,53,2008,1985-08-31,1360098,36,3,,0,1230764400,2009,Sumol,Guia,768,Alcatifa,PRT,0,0,400,6a
14723,28274,PRT,0,165,53,2008,1985-08-31,1360102,36,1,,0,1230764400,2009,Sumol directa,Guia,768,Alcatifa,PRT,0,0,400,6a
14727,28396,LUX,0,172,73,2005,1973-10-12,1641457,36,3,,0,1270072800,2010,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14728,28396,LUX,0,172,73,2005,1973-10-12,1641472,36,1,,0,1270159200,2010,Superman,Guia,2850,Bloco,PRT,0,0,400,6a
14740,28499,PRT,0,175,63,2009,1995-04-24,2274425,36,3,,0,1324594800,2011,Sumol,Guia,768,Alcatifa,PRT,0,0,400,6a
14748,28534,PRT,0,174,93,1998,1968-10-03,1402151,36,4,,0,1254002400,2009,Bicepes,Guia,2009,Bloco escadas,PRT,0,1,400,6a
14788,28990,POL,1,153,48,2006,1988-06-08,1426258,36,4,,0,1255816800,2009,Sumol,Guia,768,Alcatifa,PRT,0,0,400,6a
14789,28990,POL,1,153,48,2006,1988-06-08,1426259,36,4,,0,1255816800,2009,Sumol directa,Guia,768,Alcatifa,PRT,0,1,400,6a
14790,29093,PRT,0,160,53,2009,1997-09-24,1456814,36,1,,0,1341007200,2012,Verde código verde,Fenda,2010,Giroflé-giroflá,PRT,0,1,400,6a
14795,29093,PRT,0,160,53,2009,1997-09-24,2073744,36,3,,0,1310680800,2011,Bicepes,Guia,2009,Bloco escadas,PRT,0,1,400,6a
14796,29195,PRT,0,179,0,2009,,2172824,36,1,,0,1316901600,2011,Pra todos,Azoia,642,Cova mijona,PRT,0,0,400,6a
14797,29195,PRT,0,179,0,2009,,2172888,36,1,,0,1309384800,2011,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14799,29195,PRT,0,179,0,2009,,2172940,36,4,,0,1255212000,2009,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14800,29195,PRT,0,179,0,2009,,2173350,36,3,,0,1301180400,2011,Verde código verde,Fenda,2010,Giroflé-giroflá,PRT,0,0,400,6a
14801,29195,PRT,0,179,0,2009,,2173352,36,1,,0,1301263200,2011,Pra todos,Azoia,642,Cova mijona,PRT,0,0,400,6a
14802,29195,PRT,0,179,0,2009,,2556739,36,1,,0,1344117600,2012,Pra todos,Azoia,0,,PRT,0,0,400,6a
14803,29195,PRT,0,179,0,2009,,2556741,36,1,,0,1344117600,2012,"Menos ais, menos ais, deep eyes",Azoia,642,Cova mijona,PRT,0,0,400,6a
14811,29228,PRT,0,0,0,2008,,1679981,36,4,,0,1279922400,2010,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14812,29228,PRT,0,0,0,2008,,1688591,36,4,,0,1280527200,2010,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14813,29228,PRT,0,0,0,2008,,1739385,36,4,,0,1283896800,2010,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14814,29228,PRT,0,0,0,2008,,1823233,36,4,,0,1290294000,2010,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14815,29228,PRT,0,0,0,2008,,1823234,36,4,,0,1290294000,2010,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14826,29493,ESP,0,170,58,2006,,1550538,36,3,,0,1270245600,2010,Bicepes,Guia,2009,Bloco escadas,PRT,0,1,400,6a
14827,29493,ESP,0,170,58,2006,,1550594,36,3,,0,1270159200,2010,Flor de alfarim,Azoia,642,Cova mijona,PRT,0,0,400,6a
14828,29493,ESP,0,170,58,2006,,1550600,36,3,,0,1270159200,2010,"Menos ais, menos ais, deep eyes",Azoia,642,Cova mijona,PRT,0,0,400,6a
14830,29836,ESP,0,172,73,0,1976-10-19,2064652,36,3,,0,1309298400,2011,Verde código verde,Fenda,2010,Giroflé-giroflá,PRT,0,0,400,6a
14831,29836,ESP,0,172,73,0,1976-10-19,2064655,36,3,,0,1309298400,2011,Beija flôr,Fenda,2010,Giroflé-giroflá,PRT,0,0,400,6a
14832,29905,ESP,0,169,68,2007,1984-09-18,1664753,36,2,,0,1278712800,2010,Utopia,Guia,461,Degraus,PRT,2,0,400,6a
14833,30195,ESP,1,158,48,2006,1980-07-09,2079984,36,4,,0,1309298400,2011,Verde código verde,Fenda,2010,Giroflé-giroflá,PRT,0,0,400,6a
14834,30195,ESP,1,158,48,2006,1980-07-09,2079985,36,4,,0,1309298400,2011,Beija flôr,Fenda,2010,Giroflé-giroflá,PRT,0,0,400,6a
14841,30439,PRT,0,176,58,2009,1977-06-27,1951280,36,3,,0,1302904800,2011,Pau brasil,Azoia,763,Condominio fechado,PRT,2,0,400,6a
14846,30439,PRT,0,176,58,2009,1977-06-27,2745608,36,3,,0,1356562800,2012,Diedro em saldos,Azoia,763,Condominio fechado,PRT,2,0,400,6a
14848,30439,PRT,0,176,58,2009,1977-06-27,3004804,36,3,,0,1376776800,2013,Flor de alfarim,Azoia,642,Cova mijona,PRT,3,0,400,6a
14849,30439,PRT,0,176,58,2009,1977-06-27,3004806,36,3,,0,1376776800,2013,"Menos ais, menos ais, deep eyes",Azoia,642,Cova mijona,PRT,3,0,400,6a
14850,30439,PRT,0,176,58,2009,1977-06-27,3004900,36,3,,0,1376776800,2013,Pra todos,Azoia,642,Cova mijona,PRT,1,0,400,6a
14859,30439,PRT,0,176,58,2009,1977-06-27,4285126,36,2,,0,1463868000,2016,Halloween,Fenda,0,Crocodilos,PRT,2,0,400,6a
14863,30526,DEU,0,178,73,2007,1981-07-20,2244847,36,3,,0,1321138800,2011,Cães danados,Azoia,763,Condominio fechado,PRT,0,0,400,6a
14866,30878,PRT,0,0,68,2010,1993-10-12,1530828,36,3,,0,1268694000,2010,Placa sem nome,Guia,768,Alcatifa,PRT,0,0,400,6a
14867,30878,PRT,0,0,68,2010,1993-10-12,1531826,36,3,,0,1268780400,2010,Sumol directa,Guia,768,Alcatifa,PRT,0,0,400,6a
14868,30878,PRT,0,0,68,2010,1993-10-12,1551512,36,3,,0,1270504800,2010,Bicepes,Guia,2009,Bloco escadas,PRT,0,0,400,6a
14871,30878,PRT,0,0,68,2010,1993-10-12,1639773,36,3,,0,1276725600,2010,Porca e molhada,Meio mango,694,Poças,PRT,0,0,400,6a
14873,30878,PRT,0,0,68,2010,1993-10-12,1815250,36,3,,0,1289602800,2010,Verde código verde,Fenda,2010,Giroflé-giroflá,PRT,0,0,400,6a
